MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFA,MON
MON,GFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLN,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TEN,MON
MON,TEQ,MON
MON,TRB,MON
MON,TRC,MON
MON,TRO,MON
MON,VAL,MON
MON,VFB,MON
MON,DAB,STC,MON
MON,DAB,TEN,MON
MON,DAB,TEQ,MON
MON,DAB,TRB,MON
MON,DAB,TRC,MON
MON,DAB,TRO,MON
MON,DAB,VAL,MON
MON,DAB,VFB,MON
MON,DSA,DSS,MON
MON,DSA,GFA,MON
MON,DSA,GFB,MON
MON,DSA,GFC,MON
MON,DSA,KVB,MON
MON,DSA,MID,MON
MON,DSA,NLN,MON
MON,DSA,OSC,MON
MON,DSA,OSE,MON
MON,DSA,OSO,MON
MON,DSA,OSS,MON
MON,DSA,STA,MON
MON,DSA,STB,MON
MON,DSA,STC,MON
MON,DSA,TEN,MON
MON,DSA,TEQ,MON
MON,DSA,TRB,MON
MON,DSA,TRC,MON
MON,DSA,TRO,MON
MON,DSA,VAL,MON
MON,DSA,VFB,MON
MON,DSS,GFA,MON
MON,DSS,GFB,MON
MON,DSS,GFC,MON
MON,DSS,KVB,MON
MON,DSS,MID,MON
MON,DSS,NLN,MON
MON,DSS,OSC,MON
MON,DSS,OSE,MON
MON,DSS,OSO,MON
MON,DSS,OSS,MON
MON,DSS,STA,MON
MON,DSS,STB,MON
MON,DSS,STC,MON
MON,DSS,TEN,MON
MON,DSS,TEQ,MON
MON,DSS,TRB,MON
MON,DSS,TRC,MON
MON,DSS,TRO,MON
MON,DSS,VAL,MON
MON,DSS,VFB,MON
MON,GFA,GFB,MON
MON,GFA,GFC,MON
MON,GFA,KVB,MON
MON,GFA,MID,MON
MON,GFA,NLN,MON
MON,GFA,OSC,MON
MON,GFA,OSE,MON
MON,GFA,OSO,MON
MON,GFA,OSS,MON
MON,GFA,STA,MON
MON,GFA,STB,MON
MON,GFA,STC,MON
MON,GFA,TEN,MON
MON,GFA,TEQ,MON
MON,GFA,TRB,MON
MON,GFA,TRC,MON
MON,GFA,TRO,MON
MON,GFA,VAL,MON
MON,GFA,VFB,MON
MON,GFB,GFC,MON
MON,GFB,KVB,MON
MON,GFB,MID,MON
MON,GFB,NLN,MON
MON,GFB,OSC,MON
MON,GFB,OSE,MON
MON,GFB,OSO,MON
MON,GFB,OSS,MON
MON,GFB,STA,MON
MON,GFB,STB,MON
MON,GFB,STC,MON
MON,GFB,TEN,MON
MON,GFB,TEQ,MON
MON,GFB,TRB,MON
MON,GFB,TRC,MON
MON,GFB,TRO,MON
MON,GFB,VAL,MON
MON,GFB,VFB,MON
MON,GFC,KVB,MON
MON,GFC,MID,MON
MON,GFC,NLN,MON
MON,GFC,OSC,MON
MON,GFC,OSE,MON
MON,GFC,OSO,MON
MON,GFC,OSS,MON
MON,GFC,STA,MON
MON,GFC,STB,MON
MON,GFC,STC,MON
MON,GFC,TEN,MON
MON,GFC,TEQ,MON
MON,GFC,TRB,MON
MON,GFC,TRC,MON
MON,GFC,TRO,MON
MON,GFC,VAL,MON
MON,GFC,VFB,MON
MON,KVB,MID,MON
MON,KVB,NLN,MON
MON,KVB,OSC,MON
MON,KVB,OSE,MON
MON,KVB,OSO,MON
MON,KVB,OSS,MON
MON,KVB,STA,MON
MON,KVB,STB,MON
MON,KVB,STC,MON
MON,KVB,TEN,MON
MON,KVB,TEQ,MON
MON,KVB,TRB,MON
MON,KVB,TRC,MON
MON,KVB,TRO,MON
MON,KVB,VAL,MON
MON,KVB,VFB,MON
MON,MID,NLN,MON
MON,MID,OSC,MON
MON,MID,OSE,MON
MON,MID,OSO,MON
MON,MID,OSS,MON
MON,MID,STA,MON
MON,MID,STB,MON
MON,MID,STC,MON
MON,MID,TEN,MON
MON,MID,TEQ,MON
MON,MID,TRB,MON
MON,MID,TRC,MON
MON,MID,TRO,MON
MON,MID,VAL,MON
MON,MID,VFB,MON
MON,NLN,OSC,MON
MON,NLN,OSE,MON
MON,NLN,OSO,MON
MON,NLN,OSS,MON
MON,NLN,STA,MON
MON,NLN,STB,MON
MON,NLN,STC,MON
MON,NLN,TEN,MON
MON,NLN,TEQ,MON
MON,NLN,TRB,MON
MON,NLN,TRC,MON
MON,NLN,TRO,MON
MON,NLN,VAL,MON
MON,NLN,VFB,MON
MON,OSC,OSE,MON
MON,OSC,OSO,MON
MON,OSC,OSS,MON
MON,OSC,STA,MON
MON,OSC,STB,MON
MON,OSC,STC,MON
MON,OSC,TEN,MON
MON,OSC,TEQ,MON
MON,OSC,TRB,MON
MON,OSC,TRC,MON
MON,OSC,TRO,MON
MON,OSC,VAL,MON
MON,OSC,VFB,MON
MON,OSE,OSO,MON
MON,OSE,OSS,MON
MON,OSE,STA,MON
MON,OSE,STB,MON
MON,OSE,STC,MON
MON,OSE,TEN,MON
MON,OSE,TEQ,MON
MON,OSE,TRB,MON
MON,OSE,TRC,MON
MON,OSE,TRO,MON
MON,OSE,VAL,MON
MON,OSE,VFB,MON
MON,OSO,OSS,MON
MON,OSO,STA,MON
MON,OSO,STB,MON
MON,OSO,STC,MON
MON,OSO,TEN,MON
MON,OSO,TEQ,MON
MON,OSO,TRB,MON
MON,OSO,TRC,MON
MON,OSO,TRO,MON
MON,OSO,VAL,MON
MON,OSO,VFB,MON
MON,OSS,STA,MON
MON,OSS,STB,MON
MON,OSS,STC,MON
MON,OSS,TEN,MON
MON,OSS,TEQ,MON
MON,OSS,TRB,MON
MON,OSS,TRC,MON
MON,OSS,TRO,MON
MON,OSS,VAL,MON
MON,OSS,VFB,MON
MON,STA,STB,MON
MON,STA,STC,MON
MON,STA,TEN,MON
MON,STA,TEQ,MON
MON,STA,TRB,MON
MON,STA,TRC,MON
MON,STA,TRO,MON
MON,STA,VAL,MON
MON,STA,VFB,MON
MON,STB,STC,MON
MON,STB,TEN,MON
MON,STB,TEQ,MON
MON,STB,TRB,MON
MON,STB,TRC,MON
MON,STB,TRO,MON
MON,STB,VAL,MON
MON,STB,VFB,MON
MON,STC,TEN,MON
MON,STC,TEQ,MON
MON,STC,TRB,MON
MON,STC,TRC,MON
MON,STC,TRO,MON
MON,STC,VAL,MON
MON,STC,VFB,MON
MON,TEN,TEQ,MON
MON,TEN,TRB,MON
MON,TEN,TRC,MON
MON,TEN,TRO,MON
MON,TEN,VAL,MON
MON,TEN,VFB,MON
MON,TEQ,TRB,MON
MON,TEQ,TRC,MON
MON,TEQ,TRO,MON
MON,TEQ,VAL,MON
MON,TEQ,VFB,MON
MON,TRB,TRC,MON
MON,TRB,TRO,MON
MON,TRB,VAL,MON
MON,TRB,VFB,MON
MON,TRC,TRO,MON
MON,TRC,VAL,MON
MON,TRC,VFB,MON
MON,TRO,VAL,MON
MON,TRO,VFB,MON
MON,VAL,VFB,MON
MON,APT,ASL,DAB,MON
MON,APT,ASL,DSA,MON
MON,APT,ASL,DSS,MON
MON,APT,ASL,GFA,MON
MON,APT,ASL,GFB,MON
MON,APT,ASL,GFC,MON
MON,APT,ASL,KVB,MON
MON,APT,ASL,MID,MON
MON,APT,ASL,NLN,MON
MON,APT,ASL,OSC,MON
MON,APT,ASL,OSE,MON
MON,APT,ASL,OSO,MON
MON,APT,ASL,OSS,MON
MON,APT,ASL,STA,MON
MON,APT,ASL,STB,MON
MON,APT,ASL,STC,MON
MON,APT,ASL,TEN,MON
MON,APT,ASL,TEQ,MON
MON,APT,ASL,TRB,MON
MON,APT,ASL,TRC,MON
MON,APT,ASL,TRO,MON
MON,APT,ASL,VAL,MON
MON,APT,ASL,VFB,MON
MON,APT,DAB,DSA,MON
MON,APT,DAB,DSS,MON
MON,APT,DAB,GFA,MON
MON,APT,DAB,GFB,MON
MON,APT,DAB,GFC,MON
MON,APT,DAB,KVB,MON
MON,APT,DAB,MID,MON
MON,APT,DAB,NLN,MON
MON,APT,DAB,OSC,MON
MON,APT,DAB,OSO,MON
MON,APT,DAB,OSS,MON
MON,APT,DAB,STA,MON
MON,APT,DAB,STB,MON
MON,APT,DAB,STC,MON
MON,APT,DAB,TEN,MON
MON,APT,DAB,TEQ,MON
MON,APT,DAB,TRB,MON
MON,APT,DAB,TRC,MON
MON,APT,DAB,TRO,MON
MON,APT,DAB,VAL,MON
MON,APT,DAB,VFB,MON
MON,APT,DSA,DSS,MON
MON,APT,DSA,GFA,MON
MON,APT,DSA,GFB,MON
MON,APT,DSA,GFC,MON
MON,APT,DSA,KVB,MON
MON,APT,DSA,MID,MON
MON,APT,DSA,NLN,MON
MON,APT,DSA,OSC,MON
MON,APT,DSA,OSE,MON
MON,APT,DSA,OSO,MON
MON,APT,DSA,OSS,MON
MON,APT,DSA,STA,MON
MON,APT,DSA,STB,MON
MON,APT,DSA,STC,MON
MON,APT,DSA,TEN,MON
MON,APT,DSA,TEQ,MON
MON,APT,DSA,TRB,MON
MON,APT,DSA,TRC,MON
MON,APT,DSA,TRO,MON
MON,APT,DSA,VAL,MON
MON,APT,DSA,VFB,MON
MON,APT,DSS,GFA,MON
MON,APT,DSS,GFB,MON
MON,APT,DSS,GFC,MON
MON,APT,DSS,KVB,MON
MON,APT,DSS,MID,MON
MON,APT,DSS,NLN,MON
MON,APT,DSS,OSC,MON
MON,APT,DSS,OSE,MON
MON,APT,DSS,OSO,MON
MON,APT,DSS,OSS,MON
MON,APT,DSS,STA,MON
MON,APT,DSS,STB,MON
MON,APT,DSS,STC,MON
MON,APT,DSS,TEN,MON
MON,APT,DSS,TEQ,MON
MON,APT,DSS,TRB,MON
MON,APT,DSS,TRC,MON
MON,APT,DSS,TRO,MON
MON,APT,DSS,VAL,MON
MON,APT,DSS,VFB,MON
MON,APT,GFA,GFB,MON
MON,APT,GFA,GFC,MON
MON,APT,GFA,KVB,MON
MON,APT,GFA,MID,MON
MON,APT,GFA,NLN,MON
MON,APT,GFA,OSC,MON
MON,APT,GFA,OSE,MON
MON,APT,GFA,OSO,MON
MON,APT,GFA,OSS,MON
MON,APT,GFA,STA,MON
MON,APT,GFA,STB,MON
MON,APT,GFA,STC,MON
MON,APT,GFA,TEN,MON
MON,APT,GFA,TEQ,MON
MON,APT,GFA,TRB,MON
MON,APT,GFA,TRC,MON
MON,APT,GFA,TRO,MON
MON,APT,GFA,VAL,MON
MON,APT,GFA,VFB,MON
MON,APT,GFB,GFC,MON
MON,APT,GFB,KVB,MON
MON,APT,GFB,MID,MON
MON,APT,GFB,NLN,MON
MON,APT,GFB,OSC,MON
MON,APT,GFB,OSE,MON
MON,APT,GFB,OSO,MON
MON,APT,GFB,OSS,MON
MON,APT,GFB,STA,MON
MON,APT,GFB,STB,MON
MON,APT,GFB,STC,MON
MON,APT,GFB,TEN,MON
MON,APT,GFB,TEQ,MON
MON,APT,GFB,TRB,MON
MON,APT,GFB,TRC,MON
MON,APT,GFB,TRO,MON
MON,APT,GFB,VAL,MON
MON,APT,GFB,VFB,MON
MON,APT,GFC,KVB,MON
MON,APT,GFC,MID,MON
MON,APT,GFC,NLN,MON
MON,APT,GFC,OSC,MON
MON,APT,GFC,OSE,MON
MON,APT,GFC,OSO,MON
MON,APT,GFC,OSS,MON
MON,APT,GFC,STA,MON
MON,APT,GFC,STB,MON
MON,APT,GFC,STC,MON
MON,APT,GFC,TEN,MON
MON,APT,GFC,TEQ,MON
MON,APT,GFC,TRB,MON
MON,APT,GFC,TRC,MON
MON,APT,GFC,TRO,MON
MON,APT,GFC,VAL,MON
MON,APT,GFC,VFB,MON
MON,APT,KVB,MID,MON
MON,APT,KVB,NLN,MON
MON,APT,KVB,OSC,MON
MON,APT,KVB,OSE,MON
MON,APT,KVB,OSO,MON
MON,APT,KVB,OSS,MON
MON,APT,KVB,STA,MON
MON,APT,KVB,STB,MON
MON,APT,KVB,STC,MON
MON,APT,KVB,TEN,MON
MON,APT,KVB,TEQ,MON
MON,APT,KVB,TRB,MON
MON,APT,KVB,TRC,MON
MON,APT,KVB,TRO,MON
MON,APT,KVB,VAL,MON
MON,APT,KVB,VFB,MON
MON,APT,MID,NLN,MON
MON,APT,MID,OSC,MON
MON,APT,MID,OSE,MON
MON,APT,MID,OSO,MON
MON,APT,MID,OSS,MON
MON,APT,MID,STA,MON
MON,APT,MID,STB,MON
MON,APT,MID,STC,MON
MON,APT,MID,TEN,MON
MON,APT,MID,TEQ,MON
MON,APT,MID,TRB,MON
MON,APT,MID,TRC,MON
MON,APT,MID,TRO,MON
MON,APT,MID,VAL,MON
MON,APT,MID,VFB,MON
MON,APT,NLN,OSC,MON
MON,APT,NLN,OSE,MON
MON,APT,NLN,OSO,MON
MON,APT,NLN,OSS,MON
MON,APT,NLN,STA,MON
MON,APT,NLN,STB,MON
MON,APT,NLN,STC,MON
MON,APT,NLN,TEN,MON
MON,APT,NLN,TEQ,MON
MON,APT,NLN,TRB,MON
MON,APT,NLN,TRC,MON
MON,APT,NLN,TRO,MON
MON,APT,NLN,VAL,MON
MON,APT,NLN,VFB,MON
MON,APT,OSC,OSE,MON
MON,APT,OSC,OSO,MON
MON,APT,OSC,OSS,MON
MON,APT,OSC,STA,MON
MON,APT,OSC,STB,MON
MON,APT,OSC,STC,MON
MON,APT,OSC,TEN,MON
MON,APT,OSC,TEQ,MON
MON,APT,OSC,TRB,MON
MON,APT,OSC,TRC,MON
MON,APT,OSC,TRO,MON
MON,APT,OSC,VAL,MON
MON,APT,OSC,VFB,MON
MON,APT,OSE,OSO,MON
MON,APT,OSE,OSS,MON
MON,APT,OSE,STA,MON
MON,APT,OSE,STB,MON
MON,APT,OSE,STC,MON
MON,APT,OSE,TEN,MON
MON,APT,OSE,TEQ,MON
MON,APT,OSE,TRB,MON
MON,APT,OSE,TRC,MON
MON,APT,OSE,TRO,MON
MON,APT,OSE,VAL,MON
MON,APT,OSE,VFB,MON
MON,APT,OSO,OSS,MON
MON,APT,OSO,STA,MON
MON,APT,OSO,STB,MON
MON,APT,OSO,STC,MON
MON,APT,OSO,TEN,MON
MON,APT,OSO,TEQ,MON
MON,APT,OSO,TRB,MON
MON,APT,OSO,TRC,MON
MON,APT,OSO,TRO,MON
MON,APT,OSO,VAL,MON
MON,APT,OSO,VFB,MON
MON,APT,OSS,STA,MON
MON,APT,OSS,STB,MON
MON,APT,OSS,STC,MON
MON,APT,OSS,TEN,MON
MON,APT,OSS,TEQ,MON
MON,APT,OSS,TRB,MON
MON,APT,OSS,TRC,MON
MON,APT,OSS,TRO,MON
MON,APT,OSS,VAL,MON
MON,APT,OSS,VFB,MON
MON,APT,STA,STB,MON
MON,APT,STA,STC,MON
MON,APT,STA,TEN,MON
MON,APT,STA,TEQ,MON
MON,APT,STA,TRB,MON
MON,APT,STA,TRC,MON
MON,APT,STA,TRO,MON
MON,APT,STA,VAL,MON
MON,APT,STA,VFB,MON
MON,APT,STB,STC,MON
MON,APT,STB,TEN,MON
MON,APT,STB,TEQ,MON
MON,APT,STB,TRB,MON
MON,APT,STB,TRC,MON
MON,APT,STB,TRO,MON
MON,APT,STB,VAL,MON
MON,APT,STB,VFB,MON
MON,APT,STC,TEN,MON
MON,APT,STC,TEQ,MON
MON,APT,STC,TRB,MON
MON,APT,STC,TRC,MON
MON,APT,STC,TRO,MON
MON,APT,STC,VAL,MON
MON,APT,STC,VFB,MON
MON,APT,TEN,TEQ,MON
MON,APT,TEN,TRB,MON
MON,APT,TEN,TRC,MON
MON,APT,TEN,TRO,MON
MON,APT,TEN,VAL,MON
MON,APT,TEN,VFB,MON
MON,APT,TEQ,TRB,MON
MON,APT,TEQ,TRC,MON
MON,APT,TEQ,TRO,MON
MON,APT,TEQ,VAL,MON
MON,APT,TEQ,VFB,MON
MON,APT,TRB,TRC,MON
MON,APT,TRB,TRO,MON
MON,APT,TRB,VAL,MON
MON,APT,TRB,VFB,MON
MON,APT,TRC,TRO,MON
MON,APT,TRC,VAL,MON
MON,APT,TRC,VFB,MON
MON,APT,TRO,VAL,MON
MON,APT,TRO,VFB,MON
MON,APT,VAL,VFB,MON
MON,ASL,DAB,GFB,MON
MON,ASL,DAB,GFC,MON
MON,ASL,DAB,KVB,MON
MON,ASL,DAB,MID,MON
MON,ASL,DAB,NLN,MON
MON,ASL,DAB,OSC,MON
MON,ASL,DAB,OSO,MON
MON,ASL,DAB,OSS,MON
MON,ASL,DAB,STA,MON
MON,ASL,DAB,TEN,MON
MON,ASL,DAB,TEQ,MON
MON,ASL,DAB,TRB,MON
MON,ASL,DAB,TRC,MON
MON,ASL,DAB,TRO,MON
MON,ASL,DAB,VAL,MON
MON,ASL,DAB,VFB,MON
MON,ASL,DSA,DSS,MON
MON,ASL,DSA,GFA,MON
MON,ASL,DSA,GFB,MON
MON,ASL,DSA,GFC,MON
MON,ASL,DSA,KVB,MON
MON,ASL,DSA,MID,MON
MON,ASL,DSA,NLN,MON
MON,ASL,DSA,OSC,MON
MON,ASL,DSA,OSE,MON
MON,ASL,DSA,OSO,MON
MON,ASL,DSA,OSS,MON
MON,ASL,DSA,STA,MON
MON,ASL,DSA,STB,MON
MON,ASL,DSA,STC,MON
MON,ASL,DSA,TEN,MON
MON,ASL,DSA,TEQ,MON
MON,ASL,DSA,TRB,MON
MON,ASL,DSA,TRC,MON
MON,ASL,DSA,TRO,MON
MON,ASL,DSA,VAL,MON
MON,ASL,DSA,VFB,MON
MON,ASL,DSS,GFA,MON
MON,ASL,DSS,GFB,MON
MON,ASL,DSS,GFC,MON
MON,ASL,DSS,KVB,MON
MON,ASL,DSS,MID,MON
MON,ASL,DSS,NLN,MON
MON,ASL,DSS,OSC,MON
MON,ASL,DSS,OSE,MON
MON,ASL,DSS,OSO,MON
MON,ASL,DSS,OSS,MON
MON,ASL,DSS,STA,MON
MON,ASL,DSS,STB,MON
MON,ASL,DSS,STC,MON
MON,ASL,DSS,TEN,MON
MON,ASL,DSS,TEQ,MON
MON,ASL,DSS,TRB,MON
MON,ASL,DSS,TRC,MON
MON,ASL,DSS,TRO,MON
MON,ASL,DSS,VAL,MON
MON,ASL,DSS,VFB,MON
MON,ASL,GFA,GFB,MON
MON,ASL,GFA,GFC,MON
MON,ASL,GFA,KVB,MON
MON,ASL,GFA,MID,MON
MON,ASL,GFA,NLN,MON
MON,ASL,GFA,OSC,MON
MON,ASL,GFA,OSO,MON
MON,ASL,GFA,OSS,MON
MON,ASL,GFA,STA,MON
MON,ASL,GFA,STB,MON
MON,ASL,GFA,STC,MON
MON,ASL,GFA,TEN,MON
MON,ASL,GFA,TEQ,MON
MON,ASL,GFA,TRB,MON
MON,ASL,GFA,TRC,MON
MON,ASL,GFA,TRO,MON
MON,ASL,GFA,VAL,MON
MON,ASL,GFA,VFB,MON
MON,ASL,GFB,GFC,MON
MON,ASL,GFB,KVB,MON
MON,ASL,GFB,MID,MON
MON,ASL,GFB,NLN,MON
MON,ASL,GFB,OSC,MON
MON,ASL,GFB,OSE,MON
MON,ASL,GFB,OSO,MON
MON,ASL,GFB,OSS,MON
MON,ASL,GFB,STA,MON
MON,ASL,GFB,STB,MON
MON,ASL,GFB,STC,MON
MON,ASL,GFB,TEN,MON
MON,ASL,GFB,TEQ,MON
MON,ASL,GFB,TRB,MON
MON,ASL,GFB,TRC,MON
MON,ASL,GFB,TRO,MON
MON,ASL,GFB,VAL,MON
MON,ASL,GFB,VFB,MON
MON,ASL,GFC,KVB,MON
MON,ASL,GFC,MID,MON
MON,ASL,GFC,NLN,MON
MON,ASL,GFC,OSC,MON
MON,ASL,GFC,OSE,MON
MON,ASL,GFC,OSO,MON
MON,ASL,GFC,OSS,MON
MON,ASL,GFC,STA,MON
MON,ASL,GFC,STB,MON
MON,ASL,GFC,STC,MON
MON,ASL,GFC,TEN,MON
MON,ASL,GFC,TEQ,MON
MON,ASL,GFC,TRB,MON
MON,ASL,GFC,TRC,MON
MON,ASL,GFC,TRO,MON
MON,ASL,GFC,VAL,MON
MON,ASL,GFC,VFB,MON
MON,ASL,KVB,MID,MON
MON,ASL,KVB,NLN,MON
MON,ASL,KVB,OSC,MON
MON,ASL,KVB,OSE,MON
MON,ASL,KVB,OSO,MON
MON,ASL,KVB,OSS,MON
MON,ASL,KVB,STA,MON
MON,ASL,KVB,STB,MON
MON,ASL,KVB,STC,MON
MON,ASL,KVB,TEN,MON
MON,ASL,KVB,TEQ,MON
MON,ASL,KVB,TRB,MON
MON,ASL,KVB,TRC,MON
MON,ASL,KVB,TRO,MON
MON,ASL,KVB,VAL,MON
MON,ASL,KVB,VFB,MON
MON,ASL,MID,NLN,MON
MON,ASL,MID,OSC,MON
MON,ASL,MID,OSE,MON
MON,ASL,MID,OSO,MON
MON,ASL,MID,OSS,MON
MON,ASL,MID,STA,MON
MON,ASL,MID,STB,MON
MON,ASL,MID,STC,MON
MON,ASL,MID,TEN,MON
MON,ASL,MID,TEQ,MON
MON,ASL,MID,TRB,MON
MON,ASL,MID,TRC,MON
MON,ASL,MID,TRO,MON
MON,ASL,MID,VAL,MON
MON,ASL,MID,VFB,MON
MON,ASL,NLN,OSC,MON
MON,ASL,NLN,OSE,MON
MON,ASL,NLN,OSO,MON
MON,ASL,NLN,OSS,MON
MON,ASL,NLN,STA,MON
MON,ASL,NLN,STB,MON
MON,ASL,NLN,STC,MON
MON,ASL,NLN,TEN,MON
MON,ASL,NLN,TEQ,MON
MON,ASL,NLN,TRB,MON
MON,ASL,NLN,TRC,MON
MON,ASL,NLN,TRO,MON
MON,ASL,NLN,VAL,MON
MON,ASL,NLN,VFB,MON
MON,ASL,OSC,OSE,MON
MON,ASL,OSC,OSO,MON
MON,ASL,OSC,OSS,MON
MON,ASL,OSC,STA,MON
MON,ASL,OSC,STB,MON
MON,ASL,OSC,STC,MON
MON,ASL,OSC,TEN,MON
MON,ASL,OSC,TEQ,MON
MON,ASL,OSC,TRB,MON
MON,ASL,OSC,TRC,MON
MON,ASL,OSC,TRO,MON
MON,ASL,OSC,VAL,MON
MON,ASL,OSC,VFB,MON
MON,ASL,OSE,OSO,MON
MON,ASL,OSE,OSS,MON
MON,ASL,OSE,STA,MON
MON,ASL,OSE,STB,MON
MON,ASL,OSE,STC,MON
MON,ASL,OSE,TEN,MON
MON,ASL,OSE,TEQ,MON
MON,ASL,OSE,TRB,MON
MON,ASL,OSE,TRC,MON
MON,ASL,OSE,TRO,MON
MON,ASL,OSE,VAL,MON
MON,ASL,OSE,VFB,MON
MON,ASL,OSO,OSS,MON
MON,ASL,OSO,STA,MON
MON,ASL,OSO,STB,MON
MON,ASL,OSO,STC,MON
MON,ASL,OSO,TEN,MON
MON,ASL,OSO,TEQ,MON
MON,ASL,OSO,TRB,MON
MON,ASL,OSO,TRC,MON
MON,ASL,OSO,TRO,MON
MON,ASL,OSO,VAL,MON
MON,ASL,OSO,VFB,MON
MON,ASL,OSS,STA,MON
MON,ASL,OSS,STB,MON
MON,ASL,OSS,STC,MON
MON,ASL,OSS,TEN,MON
MON,ASL,OSS,TEQ,MON
MON,ASL,OSS,TRB,MON
MON,ASL,OSS,TRC,MON
MON,ASL,OSS,TRO,MON
MON,ASL,OSS,VAL,MON
MON,ASL,OSS,VFB,MON
MON,ASL,STA,STB,MON
MON,ASL,STA,STC,MON
MON,ASL,STA,TEN,MON
MON,ASL,STA,TEQ,MON
MON,ASL,STA,TRB,MON
MON,ASL,STA,TRC,MON
MON,ASL,STA,TRO,MON
MON,ASL,STA,VAL,MON
MON,ASL,STA,VFB,MON
MON,ASL,STB,STC,MON
MON,ASL,STB,TEN,MON
MON,ASL,STB,TEQ,MON
MON,ASL,STB,TRB,MON
MON,ASL,STB,TRC,MON
MON,ASL,STB,TRO,MON
MON,ASL,STB,VAL,MON
MON,ASL,STB,VFB,MON
MON,ASL,STC,TEN,MON
MON,ASL,STC,TEQ,MON
MON,ASL,STC,TRB,MON
MON,ASL,STC,TRC,MON
MON,ASL,STC,TRO,MON
MON,ASL,STC,VAL,MON
MON,ASL,STC,VFB,MON
MON,ASL,TEN,TEQ,MON
MON,ASL,TEN,TRB,MON
MON,ASL,TEN,TRC,MON
MON,ASL,TEN,TRO,MON
MON,ASL,TEN,VAL,MON
MON,ASL,TEN,VFB,MON
MON,ASL,TEQ,TRB,MON
MON,ASL,TEQ,TRC,MON
MON,ASL,TEQ,TRO,MON
MON,ASL,TEQ,VAL,MON
MON,ASL,TEQ,VFB,MON
MON,ASL,TRB,TRC,MON
MON,ASL,TRB,TRO,MON
MON,ASL,TRB,VAL,MON
MON,ASL,TRB,VFB,MON
MON,ASL,TRC,TRO,MON
MON,ASL,TRC,VAL,MON
MON,ASL,TRC,VFB,MON
MON,ASL,TRO,VAL,MON
MON,ASL,TRO,VFB,MON
MON,ASL,VAL,VFB,MON
MON,DAB,DSA,KVB,MON
MON,DAB,DSA,MID,MON
MON,DAB,DSA,OSC,MON
MON,DAB,DSA,OSO,MON
MON,DAB,DSA,OSS,MON
MON,DAB,DSA,TEN,MON
MON,DAB,DSA,TEQ,MON
MON,DAB,DSA,TRC,MON
MON,DAB,DSA,TRO,MON
MON,DAB,DSA,VAL,MON
MON,DAB,DSA,VFB,MON
MON,DAB,DSS,KVB,MON
MON,DAB,DSS,MID,MON
MON,DAB,DSS,OSC,MON
MON,DAB,DSS,OSO,MON
MON,DAB,DSS,OSS,MON
MON,DAB,DSS,TEN,MON
MON,DAB,DSS,TEQ,MON
MON,DAB,DSS,TRC,MON
MON,DAB,DSS,TRO,MON
MON,DAB,DSS,VAL,MON
MON,DAB,DSS,VFB,MON
MON,DAB,GFA,KVB,MON
MON,DAB,GFA,MID,MON
