MON,APT,MON
MON,KVB,MON
MON,MID,MON
MON,NLN,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,TEN,MON
MON,TEQ,MON
MON,TRB,MON
MON,TRC,MON
MON,TRO,MON
MON,VAL,MON
MON,VFB,MON
MON,TRO,VAL,MON
MON,TRO,VFB,MON
MON,VAL,VFB,MON
MON,APT,MID,KVB,MON
MON,APT,NLN,KVB,MON
MON,APT,OSC,KVB,MON
MON,APT,OSE,KVB,MON
MON,APT,OSO,KVB,MON
MON,APT,OSS,KVB,MON
MON,KVB,APT,TEN,MON
MON,TEQ,KVB,APT,MON
MON,APT,KVB,TRB,MON
MON,APT,KVB,TRC,MON
MON,KVB,APT,TRO,MON
MON,APT,VAL,KVB,MON
MON,APT,VFB,KVB,MON
MON,APT,MID,NLN,MON
MON,APT,MID,OSC,MON
MON,OSE,MID,APT,MON
MON,APT,MID,OSO,MON
MON,MID,APT,OSS,MON
MON,APT,MID,TEN,MON
MON,APT,MID,TEQ,MON
MON,TRB,MID,APT,MON
MON,APT,MID,TRC,MON
MON,MID,APT,TRO,MON
MON,APT,MID,VAL,MON
MON,APT,MID,VFB,MON
MON,APT,OSC,NLN,MON
MON,APT,OSE,NLN,MON
MON,APT,OSO,NLN,MON
MON,APT,OSS,NLN,MON
MON,NLN,APT,TEN,MON
MON,APT,NLN,TEQ,MON
MON,APT,NLN,TRB,MON
MON,APT,NLN,TRC,MON
MON,NLN,APT,TRO,MON
MON,APT,NLN,VAL,MON
MON,APT,NLN,VFB,MON
MON,APT,OSE,OSC,MON
MON,APT,OSC,OSO,MON
MON,APT,OSS,OSC,MON
MON,APT,OSC,TEN,MON
MON,APT,OSC,TEQ,MON
MON,APT,OSC,TRB,MON
MON,APT,OSC,TRC,MON
MON,OSC,APT,TRO,MON
MON,APT,OSC,VAL,MON
MON,APT,OSC,VFB,MON
MON,APT,OSE,OSO,MON
MON,APT,OSS,OSE,MON
MON,APT,OSE,TEN,MON
MON,APT,OSE,TEQ,MON
MON,APT,OSE,TRB,MON
MON,APT,OSE,TRC,MON
MON,APT,OSE,TRO,MON
MON,APT,OSE,VAL,MON
MON,APT,OSE,VFB,MON
MON,APT,OSS,OSO,MON
MON,APT,OSO,TEN,MON
MON,APT,OSO,TEQ,MON
MON,APT,OSO,TRB,MON
MON,APT,OSO,TRC,MON
MON,OSO,APT,TRO,MON
MON,APT,OSO,VAL,MON
MON,APT,OSO,VFB,MON
MON,APT,OSS,TEN,MON
MON,APT,OSS,TEQ,MON
MON,APT,OSS,TRB,MON
MON,APT,OSS,TRC,MON
MON,APT,OSS,TRO,MON
MON,APT,OSS,VAL,MON
MON,APT,OSS,VFB,MON
MON,APT,TEN,TEQ,MON
MON,APT,TEN,TRB,MON
MON,APT,TEN,TRC,MON
MON,TEN,APT,TRO,MON
MON,TEN,APT,VAL,MON
MON,TEN,VFB,APT,MON
MON,APT,TRB,TEQ,MON
MON,APT,TEQ,TRC,MON
MON,TEQ,APT,TRO,MON
MON,APT,VAL,TEQ,MON
MON,APT,VFB,TEQ,MON
MON,APT,TRB,TRC,MON
MON,TRO,APT,TRB,MON
MON,APT,VAL,TRB,MON
MON,TRB,VFB,APT,MON
MON,TRC,APT,TRO,MON
MON,APT,VAL,TRC,MON
MON,APT,VFB,TRC,MON
MON,VAL,APT,TRO,MON
MON,TRO,APT,VFB,MON
MON,APT,VFB,VAL,MON
MON,KVB,NLN,MID,MON
MON,KVB,MID,OSC,MON
MON,OSE,MID,KVB,MON
MON,OSO,MID,KVB,MON
MON,OSS,MID,KVB,MON
MON,KVB,MID,TEN,MON
MON,MID,KVB,TEQ,MON
MON,TRB,MID,KVB,MON
MON,MID,KVB,TRC,MON
MON,KVB,MID,TRO,MON
MON,KVB,VAL,MID,MON
MON,KVB,MID,VFB,MON
MON,KVB,NLN,OSC,MON
MON,KVB,NLN,OSE,MON
MON,KVB,NLN,OSO,MON
MON,KVB,NLN,OSS,MON
MON,KVB,NLN,TEN,MON
MON,KVB,NLN,TEQ,MON
MON,KVB,NLN,TRB,MON
MON,KVB,NLN,TRC,MON
MON,KVB,NLN,TRO,MON
MON,KVB,VAL,NLN,MON
MON,KVB,NLN,VFB,MON
MON,KVB,OSC,OSE,MON
MON,KVB,OSC,OSO,MON
MON,KVB,OSC,OSS,MON
MON,KVB,OSC,TEN,MON
MON,OSC,KVB,TEQ,MON
MON,KVB,OSC,TRB,MON
MON,OSC,KVB,TRC,MON
MON,KVB,OSC,TRO,MON
MON,KVB,VAL,OSC,MON
MON,KVB,VFB,OSC,MON
MON,KVB,OSO,OSE,MON
MON,OSS,OSE,KVB,MON
MON,KVB,OSE,TEN,MON
MON,OSE,KVB,TEQ,MON
MON,KVB,OSE,TRB,MON
MON,OSE,KVB,TRC,MON
MON,KVB,OSE,TRO,MON
MON,KVB,VAL,OSE,MON
MON,KVB,VFB,OSE,MON
MON,KVB,OSO,OSS,MON
MON,KVB,OSO,TEN,MON
MON,TEQ,KVB,OSO,MON
MON,KVB,OSO,TRB,MON
MON,OSO,KVB,TRC,MON
MON,KVB,OSO,TRO,MON
MON,KVB,VAL,OSO,MON
MON,KVB,VFB,OSO,MON
MON,KVB,OSS,TEN,MON
MON,TEQ,KVB,OSS,MON
MON,KVB,OSS,TRB,MON
MON,OSS,KVB,TRC,MON
MON,KVB,OSS,TRO,MON
MON,KVB,VAL,OSS,MON
MON,KVB,VFB,OSS,MON
MON,TEN,KVB,TEQ,MON
MON,KVB,TRB,TEN,MON
MON,TEN,KVB,TRC,MON
MON,KVB,TEN,TRO,MON
MON,KVB,VAL,TEN,MON
MON,KVB,VFB,TEN,MON
MON,TEQ,KVB,TRB,MON
MON,KVB,TEQ,TRC,MON
MON,TEQ,KVB,TRO,MON
MON,KVB,VAL,TEQ,MON
MON,KVB,VFB,TEQ,MON
MON,TRB,KVB,TRC,MON
MON,KVB,TRB,TRO,MON
MON,KVB,VAL,TRB,MON
MON,TRB,VFB,KVB,MON
MON,TRC,KVB,TRO,MON
MON,KVB,VAL,TRC,MON
MON,KVB,VFB,TRC,MON
MON,KVB,VAL,TRO,MON
MON,KVB,VFB,TRO,MON
MON,KVB,VAL,VFB,MON
MON,NLN,MID,OSC,MON
MON,NLN,MID,OSE,MON
MON,NLN,MID,OSO,MON
MON,NLN,MID,OSS,MON
MON,NLN,MID,TEN,MON
MON,TEQ,NLN,MID,MON
MON,NLN,MID,TRB,MON
MON,MID,NLN,TRC,MON
MON,NLN,MID,TRO,MON
MON,MID,NLN,VAL,MON
MON,VFB,MID,NLN,MON
MON,OSC,MID,OSE,MON
MON,OSC,MID,OSO,MON
MON,OSC,MID,OSS,MON
MON,MID,OSC,TEN,MON
MON,OSC,MID,TEQ,MON
MON,OSC,MID,TRB,MON
MON,OSC,MID,TRC,MON
MON,OSC,MID,TRO,MON
MON,OSC,MID,VAL,MON
MON,OSC,MID,VFB,MON
MON,OSE,MID,OSO,MON
MON,OSE,MID,OSS,MON
MON,OSE,MID,TEN,MON
MON,OSE,MID,TEQ,MON
MON,OSE,MID,TRB,MON
MON,OSE,MID,TRC,MON
MON,MID,OSE,TRO,MON
MON,OSE,MID,VAL,MON
MON,OSE,MID,VFB,MON
MON,OSO,MID,OSS,MON
MON,OSO,MID,TEN,MON
MON,MID,OSO,TEQ,MON
MON,MID,OSO,TRB,MON
MON,MID,OSO,TRC,MON
MON,OSO,MID,TRO,MON
MON,OSO,MID,VAL,MON
MON,OSO,MID,VFB,MON
MON,TEN,MID,OSS,MON
MON,TEQ,MID,OSS,MON
MON,OSS,MID,TRB,MON
MON,OSS,MID,TRC,MON
MON,MID,OSS,TRO,MON
MON,OSS,MID,VAL,MON
MON,OSS,MID,VFB,MON
MON,TEN,MID,TEQ,MON
MON,TEN,MID,TRB,MON
MON,TRC,MID,TEN,MON
MON,TEN,MID,TRO,MON
MON,TEN,MID,VAL,MON
MON,TEN,MID,VFB,MON
MON,TEQ,MID,TRB,MON
MON,MID,TEQ,TRC,MON
MON,TEQ,MID,TRO,MON
MON,MID,VAL,TEQ,MON
MON,MID,VFB,TEQ,MON
MON,TRB,MID,TRC,MON
MON,TRB,MID,TRO,MON
MON,TRB,MID,VAL,MON
MON,TRB,MID,VFB,MON
MON,TRC,MID,TRO,MON
MON,TRC,VAL,MID,MON
MON,MID,VFB,TRC,MON
MON,VAL,MID,TRO,MON
MON,VFB,MID,TRO,MON
MON,VAL,MID,VFB,MON
MON,NLN,OSC,OSE,MON
MON,NLN,OSC,OSO,MON
MON,NLN,OSC,OSS,MON
MON,TEN,OSC,NLN,MON
MON,OSC,NLN,TEQ,MON
MON,NLN,OSC,TRB,MON
MON,OSC,NLN,TRC,MON
MON,NLN,OSC,TRO,MON
MON,OSC,NLN,VAL,MON
MON,NLN,VFB,OSC,MON
MON,NLN,OSO,OSE,MON
MON,NLN,OSE,OSS,MON
MON,NLN,OSE,TEN,MON
MON,OSE,NLN,TEQ,MON
MON,NLN,OSE,TRB,MON
MON,OSE,NLN,TRC,MON
MON,NLN,OSE,TRO,MON
MON,OSE,NLN,VAL,MON
MON,NLN,VFB,OSE,MON
MON,NLN,OSO,OSS,MON
MON,TEN,OSO,NLN,MON
MON,OSO,NLN,TEQ,MON
MON,NLN,OSO,TRB,MON
MON,OSO,NLN,TRC,MON
MON,NLN,OSO,TRO,MON
MON,OSO,NLN,VAL,MON
MON,NLN,VFB,OSO,MON
MON,NLN,OSS,TEN,MON
MON,TEQ,NLN,OSS,MON
MON,OSS,NLN,TRB,MON
MON,OSS,NLN,TRC,MON
MON,NLN,OSS,TRO,MON
MON,OSS,NLN,VAL,MON
MON,NLN,VFB,OSS,MON
MON,TEN,NLN,TEQ,MON
MON,NLN,TRB,TEN,MON
MON,TEN,NLN,TRC,MON
MON,TRO,TEN,NLN,MON
MON,VAL,NLN,TEN,MON
MON,TEN,VFB,NLN,MON
MON,TEQ,NLN,TRB,MON
MON,NLN,TEQ,TRC,MON
MON,TEQ,NLN,TRO,MON
MON,TEQ,NLN,VAL,MON
MON,NLN,VFB,TEQ,MON
MON,TRB,NLN,TRC,MON
MON,NLN,TRB,TRO,MON
MON,TRB,NLN,VAL,MON
MON,NLN,VFB,TRB,MON
MON,TRC,NLN,TRO,MON
MON,TRC,NLN,VAL,MON
MON,VFB,NLN,TRC,MON
MON,TRO,NLN,VAL,MON
MON,NLN,VFB,TRO,MON
MON,VAL,NLN,VFB,MON
MON,OSE,OSC,OSO,MON
MON,OSC,OSE,OSS,MON
MON,TEN,OSC,OSE,MON
MON,OSE,OSC,TEQ,MON
MON,OSE,OSC,TRB,MON
MON,OSE,OSC,TRC,MON
MON,OSC,OSE,TRO,MON
MON,OSE,OSC,VAL,MON
MON,VFB,OSC,OSE,MON
MON,OSO,OSC,OSS,MON
MON,TEN,OSC,OSO,MON
MON,OSC,OSO,TEQ,MON
MON,OSC,OSO,TRB,MON
MON,OSC,OSO,TRC,MON
MON,OSO,OSC,TRO,MON
MON,OSO,OSC,VAL,MON
MON,OSC,OSO,VFB,MON
MON,TEN,OSC,OSS,MON
MON,TEQ,OSC,OSS,MON
MON,OSS,OSC,TRB,MON
MON,OSS,OSC,TRC,MON
MON,OSC,OSS,TRO,MON
MON,OSS,OSC,VAL,MON
MON,OSS,OSC,VFB,MON
MON,TEN,OSC,TEQ,MON
MON,TEN,OSC,TRB,MON
MON,TEN,OSC,TRC,MON
MON,TEN,OSC,TRO,MON
MON,TEN,OSC,VAL,MON
MON,VFB,OSC,TEN,MON
MON,TEQ,OSC,TRB,MON
MON,OSC,TEQ,TRC,MON
MON,TEQ,OSC,TRO,MON
MON,OSC,VAL,TEQ,MON
MON,OSC,VFB,TEQ,MON
MON,TRB,OSC,TRC,MON
MON,TRB,OSC,TRO,MON
MON,TRB,OSC,VAL,MON
MON,OSC,VFB,TRB,MON
MON,TRC,OSC,TRO,MON
MON,TRC,VAL,OSC,MON
MON,OSC,VFB,TRC,MON
MON,TRO,OSC,VAL,MON
MON,TRO,OSC,VFB,MON
MON,OSC,VFB,VAL,MON
MON,OSO,OSE,OSS,MON
MON,TEN,OSO,OSE,MON
MON,OSE,OSO,TEQ,MON
MON,OSE,OSO,TRB,MON
MON,OSE,OSO,TRC,MON
MON,TRO,OSE,OSO,MON
MON,OSE,OSO,VAL,MON
MON,OSE,OSO,VFB,MON
MON,OSS,OSE,TEN,MON
MON,OSS,OSE,TEQ,MON
MON,OSS,OSE,TRB,MON
MON,OSS,OSE,TRC,MON
MON,TRO,OSS,OSE,MON
MON,OSS,OSE,VAL,MON
MON,OSS,OSE,VFB,MON
MON,TEN,OSE,TEQ,MON
MON,TRB,OSE,TEN,MON
MON,TEN,OSE,TRC,MON
MON,TEN,OSE,TRO,MON
MON,TEN,OSE,VAL,MON
MON,TEN,OSE,VFB,MON
MON,TEQ,TRB,OSE,MON
MON,OSE,TEQ,TRC,MON
MON,TRO,OSE,TEQ,MON
MON,OSE,VAL,TEQ,MON
MON,OSE,VFB,TEQ,MON
MON,OSE,TRB,TRC,MON
MON,TRO,OSE,TRB,MON
MON,TRB,OSE,VAL,MON
MON,OSE,VFB,TRB,MON
MON,TRC,OSE,TRO,MON
MON,OSE,VAL,TRC,MON
MON,OSE,VFB,TRC,MON
MON,VAL,OSE,TRO,MON
MON,TRO,OSE,VFB,MON
MON,OSE,VFB,VAL,MON
MON,TEN,OSO,OSS,MON
MON,OSS,OSO,TEQ,MON
MON,OSS,OSO,TRB,MON
MON,OSS,OSO,TRC,MON
MON,OSO,OSS,TRO,MON
MON,OSS,OSO,VAL,MON
MON,OSS,OSO,VFB,MON
MON,TEN,OSO,TEQ,MON
MON,TEN,OSO,TRB,MON
MON,TEN,OSO,TRC,MON
MON,TRO,OSO,TEN,MON
MON,TEN,OSO,VAL,MON
MON,TEN,OSO,VFB,MON
MON,TEQ,OSO,TRB,MON
MON,OSO,TEQ,TRC,MON
MON,TRO,OSO,TEQ,MON
MON,OSO,VAL,TEQ,MON
MON,TEQ,VFB,OSO,MON
MON,TRB,OSO,TRC,MON
MON,TRB,OSO,TRO,MON
MON,TRB,OSO,VAL,MON
MON,VFB,OSO,TRB,MON
MON,TRC,OSO,TRO,MON
MON,OSO,VAL,TRC,MON
MON,OSO,VFB,TRC,MON
MON,TRO,OSO,VAL,MON
MON,TRO,OSO,VFB,MON
MON,OSO,VFB,VAL,MON
MON,OSS,TEN,TEQ,MON
MON,TRB,TEN,OSS,MON
MON,OSS,TEN,TRC,MON
MON,TEN,OSS,TRO,MON
MON,TEN,OSS,VAL,MON
MON,OSS,VFB,TEN,MON
MON,OSS,TRB,TEQ,MON
MON,OSS,TEQ,TRC,MON
MON,TEQ,OSS,TRO,MON
MON,OSS,VAL,TEQ,MON
MON,OSS,VFB,TEQ,MON
MON,OSS,TRB,TRC,MON
MON,TRB,OSS,TRO,MON
MON,TRB,OSS,VAL,MON
MON,OSS,VFB,TRB,MON
MON,TRC,OSS,TRO,MON
MON,OSS,VAL,TRC,MON
MON,TRC,VFB,OSS,MON
MON,VAL,OSS,TRO,MON
MON,VFB,OSS,TRO,MON
MON,OSS,VFB,VAL,MON
MON,TEN,TRB,TEQ,MON
MON,TRC,TEQ,TEN,MON
MON,TEQ,TEN,TRO,MON
MON,TEN,VAL,TEQ,MON
MON,TEN,VFB,TEQ,MON
MON,TEN,TRB,TRC,MON
MON,TRB,TEN,TRO,MON
MON,VAL,TRB,TEN,MON
MON,TEN,VFB,TRB,MON
MON,TRO,TEN,TRC,MON
MON,TEN,VAL,TRC,MON
MON,TEN,VFB,TRC,MON
MON,TRO,TEN,VAL,MON
MON,TRO,TEN,VFB,MON
MON,TEN,VFB,VAL,MON
MON,TRB,TEQ,TRC,MON
MON,TEQ,TRB,TRO,MON
MON,TEQ,VAL,TRB,MON
MON,TEQ,VFB,TRB,MON
MON,TRC,TEQ,TRO,MON
MON,TRC,TEQ,VAL,MON
MON,TRC,TEQ,VFB,MON
MON,TEQ,VAL,TRO,MON
MON,TEQ,VFB,TRO,MON
MON,TEQ,VFB,VAL,MON
MON,TRC,TRB,TRO,MON
MON,TRB,VAL,TRC,MON
MON,TRB,VFB,TRC,MON
MON,TRO,TRB,VAL,MON
MON,TRB,VFB,TRO,MON
MON,TRB,VFB,VAL,MON
MON,TRC,VAL,TRO,MON
MON,TRC,VFB,TRO,MON
MON,TRC,VAL,VFB,MON
MON,TRO,VFB,VAL,MON
MON,APT,MID,NLN,KVB,MON
MON,OSC,APT,MID,KVB,MON
MON,KVB,MID,APT,OSE,MON
MON,KVB,MID,APT,OSO,MON
MON,OSS,APT,MID,KVB,MON
MON,TEN,APT,MID,KVB,MON
MON,TEQ,KVB,MID,APT,MON
MON,APT,MID,KVB,TRB,MON
MON,APT,MID,KVB,TRC,MON
MON,KVB,MID,APT,TRO,MON
MON,APT,MID,VAL,KVB,MON
MON,APT,MID,KVB,VFB,MON
MON,APT,OSC,NLN,KVB,MON
MON,APT,OSE,NLN,KVB,MON
MON,APT,OSO,NLN,KVB,MON
MON,APT,OSS,NLN,KVB,MON
MON,KVB,NLN,APT,TEN,MON
MON,APT,NLN,KVB,TEQ,MON
MON,APT,NLN,KVB,TRB,MON
MON,APT,NLN,KVB,TRC,MON
MON,KVB,NLN,APT,TRO,MON
MON,APT,NLN,VAL,KVB,MON
MON,APT,VFB,NLN,KVB,MON
MON,APT,OSE,OSC,KVB,MON
MON,APT,OSC,OSO,KVB,MON
MON,APT,OSS,OSC,KVB,MON
MON,TEN,APT,OSC,KVB,MON
MON,APT,OSC,KVB,TEQ,MON
MON,APT,OSC,KVB,TRB,MON
MON,APT,OSC,KVB,TRC,MON
MON,KVB,OSC,APT,TRO,MON
MON,APT,OSC,VAL,KVB,MON
MON,APT,OSC,VFB,KVB,MON
MON,APT,OSE,OSO,KVB,MON
MON,APT,OSS,OSE,KVB,MON
MON,KVB,OSE,APT,TEN,MON
MON,TEQ,KVB,OSE,APT,MON
MON,APT,OSE,KVB,TRB,MON
MON,APT,OSE,KVB,TRC,MON
MON,KVB,OSE,APT,TRO,MON
MON,APT,OSE,VAL,KVB,MON
MON,APT,OSE,VFB,KVB,MON
MON,APT,OSS,OSO,KVB,MON
MON,KVB,OSO,APT,TEN,MON
MON,TEQ,KVB,OSO,APT,MON
MON,APT,OSO,KVB,TRB,MON
MON,APT,OSO,KVB,TRC,MON
MON,KVB,OSO,APT,TRO,MON
MON,APT,OSO,VAL,KVB,MON
MON,APT,OSO,VFB,KVB,MON
MON,KVB,OSS,APT,TEN,MON
MON,TEQ,KVB,OSS,APT,MON
MON,APT,OSS,KVB,TRB,MON
MON,APT,OSS,KVB,TRC,MON
MON,KVB,OSS,APT,TRO,MON
MON,APT,OSS,VAL,KVB,MON
MON,APT,OSS,VFB,KVB,MON
MON,TEQ,KVB,APT,TEN,MON
MON,KVB,APT,TEN,TRB,MON
MON,TEN,APT,KVB,TRC,MON
MON,KVB,APT,TEN,TRO,MON
MON,TEN,APT,VAL,KVB,MON
MON,KVB,VFB,APT,TEN,MON
MON,TEQ,KVB,APT,TRB,MON
MON,APT,KVB,TEQ,TRC,MON
MON,TEQ,KVB,APT,TRO,MON
MON,TEQ,KVB,VAL,APT,MON
MON,APT,VFB,KVB,TEQ,MON
MON,TRB,APT,KVB,TRC,MON
MON,TRO,APT,KVB,TRB,MON
MON,TRB,KVB,VAL,APT,MON
MON,APT,VFB,KVB,TRB,MON
MON,TRC,KVB,APT,TRO,MON
MON,APT,VAL,KVB,TRC,MON
MON,APT,VFB,KVB,TRC,MON
MON,KVB,VAL,APT,TRO,MON
MON,KVB,VFB,APT,TRO,MON
MON,APT,VFB,VAL,KVB,MON
MON,NLN,MID,APT,OSC,MON
MON,NLN,MID,APT,OSE,MON
MON,APT,MID,NLN,OSO,MON
MON,NLN,MID,APT,OSS,MON
MON,NLN,MID,APT,TEN,MON
MON,APT,MID,NLN,TEQ,MON
MON,APT,MID,NLN,TRB,MON
MON,APT,MID,NLN,TRC,MON
MON,NLN,MID,APT,TRO,MON
MON,APT,MID,NLN,VAL,MON
MON,APT,MID,NLN,VFB,MON
MON,OSC,MID,APT,OSE,MON
MON,APT,MID,OSC,OSO,MON
MON,OSC,MID,APT,OSS,MON
MON,APT,MID,OSC,TEN,MON
MON,APT,MID,OSC,TEQ,MON
MON,TRB,OSC,MID,APT,MON
MON,APT,MID,OSC,TRC,MON
MON,OSC,MID,APT,TRO,MON
MON,OSC,APT,MID,VAL,MON
MON,APT,MID,OSC,VFB,MON
MON,OSO,MID,APT,OSE,MON
MON,OSE,MID,APT,OSS,MON
MON,APT,MID,OSE,TEN,MON
MON,TEQ,OSE,MID,APT,MON
MON,APT,MID,OSE,TRB,MON
MON,APT,MID,OSE,TRC,MON
MON,APT,MID,OSE,TRO,MON
MON,OSE,APT,MID,VAL,MON
MON,OSE,APT,MID,VFB,MON
MON,OSO,MID,APT,OSS,MON
MON,APT,MID,OSO,TEN,MON
MON,APT,MID,OSO,TEQ,MON
MON,APT,MID,OSO,TRB,MON
MON,APT,MID,OSO,TRC,MON
MON,OSO,MID,APT,TRO,MON
MON,APT,MID,VAL,OSO,MON
MON,APT,MID,OSO,VFB,MON
MON,TEN,MID,APT,OSS,MON
MON,TEQ,MID,APT,OSS,MON
MON,OSS,APT,MID,TRB,MON
MON,OSS,APT,MID,TRC,MON
MON,MID,APT,OSS,TRO,MON
MON,OSS,APT,MID,VAL,MON
MON,OSS,APT,MID,VFB,MON
MON,TEQ,MID,APT,TEN,MON
MON,APT,MID,TEN,TRB,MON
MON,TEN,APT,MID,TRC,MON
MON,TEN,MID,APT,TRO,MON
MON,TEN,APT,MID,VAL,MON
MON,APT,MID,VFB,TEN,MON
MON,APT,MID,TRB,TEQ,MON
MON,APT,MID,TEQ,TRC,MON
MON,TEQ,MID,APT,TRO,MON
MON,APT,MID,VAL,TEQ,MON
MON,APT,MID,VFB,TEQ,MON
MON,TRC,TRB,MID,APT,MON
MON,TRB,MID,APT,TRO,MON
MON,APT,MID,VAL,TRB,MON
MON,APT,MID,VFB,TRB,MON
MON,TRC,MID,APT,TRO,MON
MON,APT,MID,VAL,TRC,MON
MON,APT,MID,VFB,TRC,MON
MON,VAL,MID,APT,TRO,MON
MON,VFB,MID,APT,TRO,MON
MON,APT,MID,VAL,VFB,MON
MON,APT,OSE,OSC,NLN,MON
MON,APT,OSC,OSO,NLN,MON
MON,APT,OSS,OSC,NLN,MON
MON,TEN,APT,OSC,NLN,MON
MON,TEQ,NLN,OSC,APT,MON
MON,APT,OSC,NLN,TRB,MON
MON,APT,OSC,NLN,TRC,MON
MON,NLN,OSC,APT,TRO,MON
MON,APT,OSC,NLN,VAL,MON
MON,APT,OSC,VFB,NLN,MON
MON,APT,OSE,OSO,NLN,MON
MON,APT,OSS,OSE,NLN,MON
MON,NLN,OSE,APT,TEN,MON
MON,TEQ,NLN,OSE,APT,MON
MON,APT,OSE,NLN,TRC,MON
MON,NLN,OSE,APT,TRO,MON
MON,APT,OSE,NLN,VAL,MON
MON,APT,OSE,VFB,NLN,MON
MON,APT,OSS,OSO,NLN,MON
MON,NLN,OSO,APT,TEN,MON
MON,APT,OSO,NLN,TEQ,MON
MON,APT,OSO,NLN,TRB,MON
MON,APT,OSO,NLN,TRC,MON
MON,NLN,OSO,APT,TRO,MON
MON,APT,OSO,NLN,VAL,MON
MON,APT,OSO,VFB,NLN,MON
MON,NLN,OSS,APT,TEN,MON
MON,APT,OSS,NLN,TEQ,MON
MON,APT,OSS,NLN,TRB,MON
MON,APT,OSS,NLN,TRC,MON
MON,NLN,OSS,APT,TRO,MON
MON,APT,OSS,NLN,VAL,MON
MON,APT,OSS,VFB,NLN,MON
MON,TEN,APT,NLN,TEQ,MON
MON,NLN,APT,TEN,TRB,MON
MON,TEN,APT,NLN,TRC,MON
MON,TEN,NLN,APT,TRO,MON
MON,TEN,APT,NLN,VAL,MON
MON,APT,NLN,VFB,TEN,MON
MON,TEQ,NLN,APT,TRB,MON
MON,APT,NLN,TEQ,TRC,MON
MON,TEQ,NLN,APT,TRO,MON
MON,APT,NLN,VAL,TEQ,MON
MON,APT,NLN,VFB,TEQ,MON
MON,TRB,APT,NLN,TRC,MON
MON,TRB,NLN,APT,TRO,MON
MON,APT,NLN,VAL,TRB,MON
MON,APT,NLN,VFB,TRB,MON
MON,TRC,NLN,APT,TRO,MON
MON,TRC,VAL,NLN,APT,MON
MON,APT,NLN,VFB,TRC,MON
MON,TRO,APT,NLN,VAL,MON
MON,TRO,APT,NLN,VFB,MON
MON,APT,VFB,NLN,VAL,MON
MON,APT,OSE,OSC,OSO,MON
